time,hub,price
2025-06-02 05:00:00-07:00,TH_ZP26_GEN-APND,40.0886
2025-06-02 06:00:00-07:00,TH_NP15_GEN-APND,38.52417
2025-06-02 06:00:00-07:00,TH_SP15_GEN-APND,40.78781
2025-06-02 06:00:00-07:00,TH_ZP26_GEN-APND,40.63124
2025-06-02 07:00:00-07:00,TH_NP15_GEN-APND,25.18306
2025-06-02 07:00:00-07:00,TH_SP15_GEN-APND,18.84863
2025-06-02 07:00:00-07:00,TH_ZP26_GEN-APND,17.22259
2025-06-02 08:00:00-07:00,TH_NP15_GEN-APND,19.80004
2025-06-02 08:00:00-07:00,TH_SP15_GEN-APND,9.81133
2025-06-02 08:00:00-07:00,TH_ZP26_GEN-APND,7.67995
2025-06-02 09:00:00-07:00,TH_NP15_GEN-APND,19.1806
2025-06-02 09:00:00-07:00,TH_SP15_GEN-APND,5.10849
2025-06-02 09:00:00-07:00,TH_ZP26_GEN-APND,0.70467
2025-06-02 10:00:00-07:00,TH_NP15_GEN-APND,16.22406
2025-06-02 10:00:00-07:00,TH_SP15_GEN-APND,7.667
2025-06-02 10:00:00-07:00,TH_ZP26_GEN-APND,3.57588
2025-06-02 11:00:00-07:00,TH_NP15_GEN-APND,17.86333
2025-06-02 11:00:00-07:00,TH_SP15_GEN-APND,4.61161
2025-06-02 11:00:00-07:00,TH_ZP26_GEN-APND,-0.74958
2025-06-02 12:00:00-07:00,TH_NP15_GEN-APND,13.08528
2025-06-02 12:00:00-07:00,TH_SP15_GEN-APND,4.68192
2025-06-02 12:00:00-07:00,TH_ZP26_GEN-APND,0.32264
2025-06-02 13:00:00-07:00,TH_NP15_GEN-APND,17.2703
2025-06-02 13:00:00-07:00,TH_SP15_GEN-APND,4.11405
2025-06-02 13:00:00-07:00,TH_ZP26_GEN-APND,-0.77801
2025-06-02 14:00:00-07:00,TH_NP15_GEN-APND,19.7949
2025-06-02 14:00:00-07:00,TH_SP15_GEN-APND,3.85706
2025-06-02 14:00:00-07:00,TH_ZP26_GEN-APND,-1.07882
2025-06-02 15:00:00-07:00,TH_NP15_GEN-APND,20.50843
2025-06-02 15:00:00-07:00,TH_SP15_GEN-APND,7.61253
2025-06-02 15:00:00-07:00,TH_ZP26_GEN-APND,3.38891
2025-06-02 16:00:00-07:00,TH_NP15_GEN-APND,20.37229
2025-06-02 16:00:00-07:00,TH_SP15_GEN-APND,9.37398
2025-06-02 16:00:00-07:00,TH_ZP26_GEN-APND,5.51841
2025-06-02 17:00:00-07:00,TH_NP15_GEN-APND,26.60277
2025-06-02 17:00:00-07:00,TH_SP15_GEN-APND,21.58103
2025-06-02 17:00:00-07:00,TH_ZP26_GEN-APND,19.76092
2025-06-02 18:00:00-07:00,TH_NP15_GEN-APND,38.16794
2025-06-02 18:00:00-07:00,TH_SP15_GEN-APND,38.75793
2025-06-02 18:00:00-07:00,TH_ZP26_GEN-APND,39.20515
2025-06-02 19:00:00-07:00,TH_NP15_GEN-APND,49.05177
2025-06-02 19:00:00-07:00,TH_SP15_GEN-APND,48.91279
2025-06-02 19:00:00-07:00,TH_ZP26_GEN-APND,49.96029
2025-06-02 20:00:00-07:00,TH_NP15_GEN-APND,50.42942
2025-06-02 20:00:00-07:00,TH_SP15_GEN-APND,50.96455
2025-06-02 20:00:00-07:00,TH_ZP26_GEN-APND,52.06234
2025-06-02 21:00:00-07:00,TH_NP15_GEN-APND,43.13932
2025-06-02 21:00:00-07:00,TH_SP15_GEN-APND,45.33531
2025-06-02 21:00:00-07:00,TH_ZP26_GEN-APND,46.00679
2025-06-02 22:00:00-07:00,TH_NP15_GEN-APND,34.71567
2025-06-02 22:00:00-07:00,TH_SP15_GEN-APND,38.37645
2025-06-02 22:00:00-07:00,TH_ZP26_GEN-APND,38.82114
2025-06-02 23:00:00-07:00,TH_NP15_GEN-APND,32.83291
2025-06-02 23:00:00-07:00,TH_SP15_GEN-APND,37.97741
2025-06-02 23:00:00-07:00,TH_ZP26_GEN-APND,38.1797
2025-06-03 00:00:00-07:00,TH_NP15_GEN-APND,35.24679
2025-06-03 00:00:00-07:00,TH_SP15_GEN-APND,41.01883
2025-06-03 00:00:00-07:00,TH_ZP26_GEN-APND,40.43031
2025-06-03 01:00:00-07:00,TH_NP15_GEN-APND,35.54862
2025-06-03 01:00:00-07:00,TH_SP15_GEN-APND,40.77191
2025-06-03 01:00:00-07:00,TH_ZP26_GEN-APND,40.27758
2025-06-03 02:00:00-07:00,TH_NP15_GEN-APND,35.00715
2025-06-03 02:00:00-07:00,TH_SP15_GEN-APND,39.82924
2025-06-03 02:00:00-07:00,TH_ZP26_GEN-APND,39.47226
2025-06-03 03:00:00-07:00,TH_NP15_GEN-APND,31.94244
2025-06-03 03:00:00-07:00,TH_SP15_GEN-APND,36.65
2025-06-03 03:00:00-07:00,TH_ZP26_GEN-APND,36.29481
2025-06-03 04:00:00-07:00,TH_NP15_GEN-APND,35.11564
2025-06-03 04:00:00-07:00,TH_SP15_GEN-APND,39.88316
2025-06-03 04:00:00-07:00,TH_ZP26_GEN-APND,39.56353
2025-06-03 05:00:00-07:00,TH_NP15_GEN-APND,34.48918
2025-06-03 05:00:00-07:00,TH_SP15_GEN-APND,41.33509
2025-06-03 05:00:00-07:00,TH_ZP26_GEN-APND,41.24708
2025-06-03 06:00:00-07:00,TH_NP15_GEN-APND,38.31503
2025-06-03 06:00:00-07:00,TH_SP15_GEN-APND,41.66434
2025-06-03 06:00:00-07:00,TH_ZP26_GEN-APND,42.536
2025-06-03 07:00:00-07:00,TH_NP15_GEN-APND,26.43254
2025-06-03 07:00:00-07:00,TH_SP15_GEN-APND,19.293
2025-06-03 07:00:00-07:00,TH_ZP26_GEN-APND,19.55017
2025-06-03 08:00:00-07:00,TH_NP15_GEN-APND,23.29761
2025-06-03 08:00:00-07:00,TH_SP15_GEN-APND,16.29302
2025-06-03 08:00:00-07:00,TH_ZP26_GEN-APND,16.00464
2025-06-03 09:00:00-07:00,TH_NP15_GEN-APND,23.13896
2025-06-03 09:00:00-07:00,TH_SP15_GEN-APND,15.06577
2025-06-03 09:00:00-07:00,TH_ZP26_GEN-APND,13.30563
2025-06-03 10:00:00-07:00,TH_NP15_GEN-APND,20.12294
2025-06-03 10:00:00-07:00,TH_SP15_GEN-APND,16.02
2025-06-03 10:00:00-07:00,TH_ZP26_GEN-APND,13.86764
2025-06-03 11:00:00-07:00,TH_NP15_GEN-APND,18.05658
2025-06-03 11:00:00-07:00,TH_SP15_GEN-APND,14.33948
2025-06-03 11:00:00-07:00,TH_ZP26_GEN-APND,12.70387
2025-06-03 12:00:00-07:00,TH_NP15_GEN-APND,18.80458
2025-06-03 12:00:00-07:00,TH_SP15_GEN-APND,14.56218
2025-06-03 12:00:00-07:00,TH_ZP26_GEN-APND,13.58552
2025-06-03 13:00:00-07:00,TH_NP15_GEN-APND,20.0683
2025-06-03 13:00:00-07:00,TH_SP15_GEN-APND,14.49777
2025-06-03 13:00:00-07:00,TH_ZP26_GEN-APND,14.33779
2025-06-03 14:00:00-07:00,TH_NP15_GEN-APND,20.3292
2025-06-03 14:00:00-07:00,TH_SP15_GEN-APND,15.0133
2025-06-03 14:00:00-07:00,TH_ZP26_GEN-APND,13.64399
2025-06-03 15:00:00-07:00,TH_NP15_GEN-APND,22.49025
2025-06-03 15:00:00-07:00,TH_SP15_GEN-APND,16.21808
2025-06-03 15:00:00-07:00,TH_ZP26_GEN-APND,14.5961
2025-06-03 16:00:00-07:00,TH_NP15_GEN-APND,25.30146
2025-06-03 16:00:00-07:00,TH_SP15_GEN-APND,20.64905
2025-06-03 16:00:00-07:00,TH_ZP26_GEN-APND,21.6976
2025-06-03 17:00:00-07:00,TH_NP15_GEN-APND,31.13855
2025-06-03 17:00:00-07:00,TH_SP15_GEN-APND,27.51192
2025-06-03 17:00:00-07:00,TH_ZP26_GEN-APND,28.10426
2025-06-03 18:00:00-07:00,TH_NP15_GEN-APND,41.49767
2025-06-03 18:00:00-07:00,TH_SP15_GEN-APND,41.61086
2025-06-03 18:00:00-07:00,TH_ZP26_GEN-APND,41.78937
2025-06-03 19:00:00-07:00,TH_NP15_GEN-APND,51.50385
2025-06-03 19:00:00-07:00,TH_SP15_GEN-APND,51.44294
2025-06-03 19:00:00-07:00,TH_ZP26_GEN-APND,51.79027
2025-06-03 20:00:00-07:00,TH_NP15_GEN-APND,50.34013
2025-06-03 20:00:00-07:00,TH_SP15_GEN-APND,50.42798
2025-06-03 20:00:00-07:00,TH_ZP26_GEN-APND,50.95934
2025-06-03 21:00:00-07:00,TH_NP15_GEN-APND,45.31249
2025-06-03 21:00:00-07:00,TH_SP15_GEN-APND,46.43698
2025-06-03 21:00:00-07:00,TH_ZP26_GEN-APND,46.72688
2025-06-03 22:00:00-07:00,TH_NP15_GEN-APND,39.17427
2025-06-03 22:00:00-07:00,TH_SP15_GEN-APND,40.61602
2025-06-03 22:00:00-07:00,TH_ZP26_GEN-APND,40.98614
2025-06-03 23:00:00-07:00,TH_NP15_GEN-APND,37.98201
2025-06-03 23:00:00-07:00,TH_SP15_GEN-APND,40.60838
2025-06-03 23:00:00-07:00,TH_ZP26_GEN-APND,40.66389
2025-06-04 00:00:00-07:00,TH_NP15_GEN-APND,34.02964
2025-06-04 00:00:00-07:00,TH_SP15_GEN-APND,36.5569
2025-06-04 00:00:00-07:00,TH_ZP26_GEN-APND,36.84547
2025-06-04 01:00:00-07:00,TH_NP15_GEN-APND,34.386
2025-06-04 01:00:00-07:00,TH_SP15_GEN-APND,36.73817
2025-06-04 01:00:00-07:00,TH_ZP26_GEN-APND,37.19526
2025-06-04 02:00:00-07:00,TH_NP15_GEN-APND,32.30291
2025-06-04 02:00:00-07:00,TH_SP15_GEN-APND,34.4109
2025-06-04 02:00:00-07:00,TH_ZP26_GEN-APND,34.87553
2025-06-04 03:00:00-07:00,TH_NP15_GEN-APND,31.79532
2025-06-04 03:00:00-07:00,TH_SP15_GEN-APND,33.60534
2025-06-04 03:00:00-07:00,TH_ZP26_GEN-APND,34.25056
2025-06-04 04:00:00-07:00,TH_NP15_GEN-APND,32.27705
2025-06-04 04:00:00-07:00,TH_SP15_GEN-APND,34.30966
2025-06-04 04:00:00-07:00,TH_ZP26_GEN-APND,34.66866
2025-06-04 05:00:00-07:00,TH_NP15_GEN-APND,35.20225
2025-06-04 05:00:00-07:00,TH_SP15_GEN-APND,37.0955
2025-06-04 05:00:00-07:00,TH_ZP26_GEN-APND,37.59199
2025-06-04 06:00:00-07:00,TH_NP15_GEN-APND,37.28631
2025-06-04 06:00:00-07:00,TH_SP15_GEN-APND,36.74564
2025-06-04 06:00:00-07:00,TH_ZP26_GEN-APND,37.87908
2025-06-04 07:00:00-07:00,TH_NP15_GEN-APND,25.14985
2025-06-04 07:00:00-07:00,TH_SP15_GEN-APND,20.32007
2025-06-04 07:00:00-07:00,TH_ZP26_GEN-APND,24.23456
2025-06-04 08:00:00-07:00,TH_NP15_GEN-APND,22.3765
2025-06-04 08:00:00-07:00,TH_SP15_GEN-APND,14.21743
2025-06-04 08:00:00-07:00,TH_ZP26_GEN-APND,15.51132
2025-06-04 09:00:00-07:00,TH_NP15_GEN-APND,26.52524
2025-06-04 09:00:00-07:00,TH_SP15_GEN-APND,8.10154
2025-06-04 09:00:00-07:00,TH_ZP26_GEN-APND,6.80316
2025-06-04 10:00:00-07:00,TH_NP15_GEN-APND,23.67
2025-06-04 10:00:00-07:00,TH_SP15_GEN-APND,9.89324
2025-06-04 10:00:00-07:00,TH_ZP26_GEN-APND,8.28108
2025-06-04 11:00:00-07:00,TH_NP15_GEN-APND,25.89705
2025-06-04 11:00:00-07:00,TH_SP15_GEN-APND,8.39137
2025-06-04 11:00:00-07:00,TH_ZP26_GEN-APND,5.62241
2025-06-04 12:00:00-07:00,TH_NP15_GEN-APND,23.09238
2025-06-04 12:00:00-07:00,TH_SP15_GEN-APND,9.5572
2025-06-04 12:00:00-07:00,TH_ZP26_GEN-APND,7.5289
2025-06-04 13:00:00-07:00,TH_NP15_GEN-APND,24.56804
2025-06-04 13:00:00-07:00,TH_SP15_GEN-APND,6.96239
2025-06-04 13:00:00-07:00,TH_ZP26_GEN-APND,4.69488
2025-06-04 14:00:00-07:00,TH_NP15_GEN-APND,25.0
2025-06-04 14:00:00-07:00,TH_SP15_GEN-APND,6.86191
2025-06-04 14:00:00-07:00,TH_ZP26_GEN-APND,4.58495
2025-06-04 15:00:00-07:00,TH_NP15_GEN-APND,23.25947
2025-06-04 15:00:00-07:00,TH_SP15_GEN-APND,9.73135
2025-06-04 15:00:00-07:00,TH_ZP26_GEN-APND,8.38686
2025-06-04 16:00:00-07:00,TH_NP15_GEN-APND,25.51
2025-06-04 16:00:00-07:00,TH_SP15_GEN-APND,11.5934
2025-06-04 16:00:00-07:00,TH_ZP26_GEN-APND,11.11325
2025-06-04 17:00:00-07:00,TH_NP15_GEN-APND,26.61625
2025-06-04 17:00:00-07:00,TH_SP15_GEN-APND,17.60531
2025-06-04 17:00:00-07:00,TH_ZP26_GEN-APND,20.47907
2025-06-04 18:00:00-07:00,TH_NP15_GEN-APND,40.83321
2025-06-04 18:00:00-07:00,TH_SP15_GEN-APND,36.44361
2025-06-04 18:00:00-07:00,TH_ZP26_GEN-APND,38.72116
2025-06-04 19:00:00-07:00,TH_NP15_GEN-APND,50.27324
2025-06-04 19:00:00-07:00,TH_SP15_GEN-APND,48.07162
2025-06-04 19:00:00-07:00,TH_ZP26_GEN-APND,48.5869
2025-06-04 20:00:00-07:00,TH_NP15_GEN-APND,50.34949
2025-06-04 20:00:00-07:00,TH_SP15_GEN-APND,48.63373
2025-06-04 20:00:00-07:00,TH_ZP26_GEN-APND,49.96857
2025-06-04 21:00:00-07:00,TH_NP15_GEN-APND,44.60559
2025-06-04 21:00:00-07:00,TH_SP15_GEN-APND,44.6483
2025-06-04 21:00:00-07:00,TH_ZP26_GEN-APND,45.28779
2025-06-04 22:00:00-07:00,TH_NP15_GEN-APND,39.34262
2025-06-04 22:00:00-07:00,TH_SP15_GEN-APND,40.01698
2025-06-04 22:00:00-07:00,TH_ZP26_GEN-APND,40.52623
2025-06-04 23:00:00-07:00,TH_NP15_GEN-APND,37.9576
2025-06-04 23:00:00-07:00,TH_SP15_GEN-APND,39.50893
2025-06-04 23:00:00-07:00,TH_ZP26_GEN-APND,39.80802
2025-06-05 00:00:00-07:00,TH_NP15_GEN-APND,41.63759
2025-06-05 00:00:00-07:00,TH_SP15_GEN-APND,42.87796
2025-06-05 00:00:00-07:00,TH_ZP26_GEN-APND,43.29496
2025-06-05 01:00:00-07:00,TH_NP15_GEN-APND,39.96941
2025-06-05 01:00:00-07:00,TH_SP15_GEN-APND,41.39232
2025-06-05 01:00:00-07:00,TH_ZP26_GEN-APND,41.5717
2025-06-05 02:00:00-07:00,TH_NP15_GEN-APND,36.74997
2025-06-05 02:00:00-07:00,TH_SP15_GEN-APND,38.00572
2025-06-05 02:00:00-07:00,TH_ZP26_GEN-APND,38.16313
2025-06-05 03:00:00-07:00,TH_NP15_GEN-APND,36.6789
2025-06-05 03:00:00-07:00,TH_SP15_GEN-APND,37.79091
2025-06-05 03:00:00-07:00,TH_ZP26_GEN-APND,38.18992
2025-06-05 04:00:00-07:00,TH_NP15_GEN-APND,40.66466
2025-06-05 04:00:00-07:00,TH_SP15_GEN-APND,43.00676
2025-06-05 04:00:00-07:00,TH_ZP26_GEN-APND,43.1765
2025-06-05 05:00:00-07:00,TH_NP15_GEN-APND,41.7205
2025-06-05 05:00:00-07:00,TH_SP15_GEN-APND,43.43151
2025-06-05 05:00:00-07:00,TH_ZP26_GEN-APND,43.45836
2025-06-05 06:00:00-07:00,TH_NP15_GEN-APND,42.30844
2025-06-05 06:00:00-07:00,TH_SP15_GEN-APND,42.34776
2025-06-05 06:00:00-07:00,TH_ZP26_GEN-APND,42.9326
2025-06-05 07:00:00-07:00,TH_NP15_GEN-APND,27.25818
2025-06-05 07:00:00-07:00,TH_SP15_GEN-APND,23.0409
2025-06-05 07:00:00-07:00,TH_ZP26_GEN-APND,26.96257
2025-06-05 08:00:00-07:00,TH_NP15_GEN-APND,23.4438
2025-06-05 08:00:00-07:00,TH_SP15_GEN-APND,16.02
2025-06-05 08:00:00-07:00,TH_ZP26_GEN-APND,18.66872
2025-06-05 09:00:00-07:00,TH_NP15_GEN-APND,23.06704
2025-06-05 09:00:00-07:00,TH_SP15_GEN-APND,15.6857
2025-06-05 09:00:00-07:00,TH_ZP26_GEN-APND,16.82801
2025-06-05 10:00:00-07:00,TH_NP15_GEN-APND,21.94571
2025-06-05 10:00:00-07:00,TH_SP15_GEN-APND,15.82941
2025-06-05 10:00:00-07:00,TH_ZP26_GEN-APND,16.70829
2025-06-05 11:00:00-07:00,TH_NP15_GEN-APND,22.67961
2025-06-05 11:00:00-07:00,TH_SP15_GEN-APND,14.9047
2025-06-05 11:00:00-07:00,TH_ZP26_GEN-APND,15.1
2025-06-05 12:00:00-07:00,TH_NP15_GEN-APND,23.48923
2025-06-05 12:00:00-07:00,TH_SP15_GEN-APND,15.33987
2025-06-05 12:00:00-07:00,TH_ZP26_GEN-APND,15.13781
2025-06-05 13:00:00-07:00,TH_NP15_GEN-APND,22.15098
2025-06-05 13:00:00-07:00,TH_SP15_GEN-APND,15.60617
2025-06-05 13:00:00-07:00,TH_ZP26_GEN-APND,15.39012
2025-06-05 14:00:00-07:00,TH_NP15_GEN-APND,23.03825
2025-06-05 14:00:00-07:00,TH_SP15_GEN-APND,15.73648
2025-06-05 14:00:00-07:00,TH_ZP26_GEN-APND,16.46341
2025-06-05 15:00:00-07:00,TH_NP15_GEN-APND,23.64328
2025-06-05 15:00:00-07:00,TH_SP15_GEN-APND,18.56957
2025-06-05 15:00:00-07:00,TH_ZP26_GEN-APND,15.60641
2025-06-05 16:00:00-07:00,TH_NP15_GEN-APND,23.93708
2025-06-05 16:00:00-07:00,TH_SP15_GEN-APND,21.0545
2025-06-05 16:00:00-07:00,TH_ZP26_GEN-APND,18.08
2025-06-05 17:00:00-07:00,TH_NP15_GEN-APND,31.87426
2025-06-05 17:00:00-07:00,TH_SP15_GEN-APND,31.60331
2025-06-05 17:00:00-07:00,TH_ZP26_GEN-APND,30.38799
2025-06-05 18:00:00-07:00,TH_NP15_GEN-APND,42.66256
2025-06-05 18:00:00-07:00,TH_SP15_GEN-APND,43.18435
2025-06-05 18:00:00-07:00,TH_ZP26_GEN-APND,43.12824
2025-06-05 19:00:00-07:00,TH_NP15_GEN-APND,51.85851
2025-06-05 19:00:00-07:00,TH_SP15_GEN-APND,51.31852
2025-06-05 19:00:00-07:00,TH_ZP26_GEN-APND,51.73734
2025-06-05 20:00:00-07:00,TH_NP15_GEN-APND,51.8618
2025-06-05 20:00:00-07:00,TH_SP15_GEN-APND,54.16151
2025-06-05 20:00:00-07:00,TH_ZP26_GEN-APND,53.4064
2025-06-05 21:00:00-07:00,TH_NP15_GEN-APND,47.53706
2025-06-05 21:00:00-07:00,TH_SP15_GEN-APND,49.76858
2025-06-05 21:00:00-07:00,TH_ZP26_GEN-APND,49.4243
2025-06-05 22:00:00-07:00,TH_NP15_GEN-APND,41.87208
2025-06-05 22:00:00-07:00,TH_SP15_GEN-APND,43.98188
2025-06-05 22:00:00-07:00,TH_ZP26_GEN-APND,43.74016
2025-06-05 23:00:00-07:00,TH_NP15_GEN-APND,41.38167
2025-06-05 23:00:00-07:00,TH_SP15_GEN-APND,44.07522
2025-06-05 23:00:00-07:00,TH_ZP26_GEN-APND,43.73556
2025-06-06 00:00:00-07:00,TH_NP15_GEN-APND,35.19962
2025-06-06 00:00:00-07:00,TH_SP15_GEN-APND,37.44269
2025-06-06 00:00:00-07:00,TH_ZP26_GEN-APND,37.09618
2025-06-06 01:00:00-07:00,TH_NP15_GEN-APND,35.04377
2025-06-06 01:00:00-07:00,TH_SP15_GEN-APND,37.11738
2025-06-06 01:00:00-07:00,TH_ZP26_GEN-APND,36.82152
2025-06-06 02:00:00-07:00,TH_NP15_GEN-APND,34.62308
2025-06-06 02:00:00-07:00,TH_SP15_GEN-APND,36.30055
2025-06-06 02:00:00-07:00,TH_ZP26_GEN-APND,36.10084
2025-06-06 03:00:00-07:00,TH_NP15_GEN-APND,34.43992
2025-06-06 03:00:00-07:00,TH_SP15_GEN-APND,35.80281
2025-06-06 03:00:00-07:00,TH_ZP26_GEN-APND,35.75115
2025-06-06 04:00:00-07:00,TH_NP15_GEN-APND,34.55968
2025-06-06 04:00:00-07:00,TH_SP15_GEN-APND,36.823
2025-06-06 04:00:00-07:00,TH_ZP26_GEN-APND,36.57292
2025-06-06 05:00:00-07:00,TH_NP15_GEN-APND,35.80438
2025-06-06 05:00:00-07:00,TH_SP15_GEN-APND,37.95762
2025-06-06 05:00:00-07:00,TH_ZP26_GEN-APND,37.84756
2025-06-06 06:00:00-07:00,TH_NP15_GEN-APND,37.59525
2025-06-06 06:00:00-07:00,TH_SP15_GEN-APND,37.83967
2025-06-06 06:00:00-07:00,TH_ZP26_GEN-APND,38.1847
2025-06-06 07:00:00-07:00,TH_NP15_GEN-APND,25.47752
2025-06-06 07:00:00-07:00,TH_SP15_GEN-APND,22.65286
2025-06-06 07:00:00-07:00,TH_ZP26_GEN-APND,22.62146
2025-06-06 08:00:00-07:00,TH_NP15_GEN-APND,21.54325
