station_id,date,value
ENM,2018-06-01,
ENM,2019-01-01,
ENM,2019-02-01,30.0
ENM,2019-03-01,
ENM,2019-04-01,71.1
ENM,2019-05-01,51.0
ENM,2019-06-01,23.5
EPP,2010-01-01,
EPP,2010-02-01,15.0
EPP,2010-03-01,17.4
EPP,2010-04-01,17.9
EPP,2010-05-01,21.9
EPP,2010-06-01,
EPP,2011-01-01,
EPP,2011-02-01,21.4
EPP,2011-03-01,21.5
EPP,2011-04-01,26.6
EPP,2011-05-01,24.1
EPP,2011-06-01,
EPP,2012-01-01,
EPP,2012-02-01,6.4
EPP,2012-03-01,6.5
EPP,2012-04-01,7.5
EPP,2012-05-01,3.9
EPP,2012-06-01,
EPP,2013-01-01,
EPP,2013-02-01,7.4
EPP,2013-03-01,8.9
EPP,2013-04-01,8.3
EPP,2013-05-01,0.6
EPP,2013-06-01,
EPP,2014-01-01,
EPP,2014-02-01,4.5
EPP,2014-03-01,8.5
EPP,2014-04-01,7.5
EPP,2014-05-01,4.5
EPP,2014-06-01,
EPP,2015-01-01,
EPP,2015-02-01,3.5
EPP,2015-03-01,1.5
EPP,2015-04-01,2.5
EPP,2015-05-01,0.0
EPP,2015-06-01,
EPP,2016-01-01,
EPP,2016-02-01,9.0
EPP,2016-03-01,13.0
EPP,2016-04-01,14.0
EPP,2016-05-01,10.5
EPP,2016-06-01,
EPP,2017-01-01,
EPP,2017-02-01,21.0
EPP,2017-03-01,35.0
EPP,2017-04-01,35.0
EPP,2017-05-01,36.5
EPP,2017-06-01,16.0
EPP,2018-01-01,
EPP,2018-02-01,5.5
EPP,2018-03-01,7.0
EPP,2018-04-01,14.5
EPP,2018-05-01,
EPP,2018-06-01,
EPP,2019-01-01,
EPP,2019-02-01,12.5
EPP,2019-03-01,20.0
EPP,2019-04-01,24.5
EPP,2019-05-01,
EPP,2019-06-01,
EPP,2010-01-01,
EPP,2010-02-01,15.0
EPP,2010-03-01,17.4
EPP,2010-04-01,17.9
EPP,2010-05-01,21.9
EPP,2010-06-01,
EPP,2011-01-01,
EPP,2011-02-01,21.4
EPP,2011-03-01,21.5
EPP,2011-04-01,26.6
EPP,2011-05-01,24.1
EPP,2011-06-01,
EPP,2012-01-01,
EPP,2012-02-01,6.4
EPP,2012-03-01,6.5
EPP,2012-04-01,7.5
EPP,2012-05-01,3.9
EPP,2012-06-01,
EPP,2013-01-01,
EPP,2013-02-01,7.4
EPP,2013-03-01,8.9
EPP,2013-04-01,8.3
EPP,2013-05-01,0.6
EPP,2013-06-01,
EPP,2014-01-01,
EPP,2014-02-01,4.5
EPP,2014-03-01,8.5
EPP,2014-04-01,7.5
EPP,2014-05-01,4.5
EPP,2014-06-01,
EPP,2015-01-01,
EPP,2015-02-01,3.5
EPP,2015-03-01,1.5
EPP,2015-04-01,2.5
EPP,2015-05-01,0.0
EPP,2015-06-01,
EPP,2016-01-01,
EPP,2016-02-01,9.0
EPP,2016-03-01,13.0
EPP,2016-04-01,14.0
EPP,2016-05-01,10.5
EPP,2016-06-01,
EPP,2017-01-01,
EPP,2017-02-01,21.0
EPP,2017-03-01,35.0
EPP,2017-04-01,35.0
EPP,2017-05-01,36.5
EPP,2017-06-01,16.0
EPP,2018-01-01,
EPP,2018-02-01,5.5
EPP,2018-03-01,7.0
EPP,2018-04-01,14.5
EPP,2018-05-01,
EPP,2018-06-01,
EPP,2019-01-01,
EPP,2019-02-01,12.5
EPP,2019-03-01,20.0
EPP,2019-04-01,24.5
EPP,2019-05-01,
EPP,2019-06-01,
EPP,2010-01-01,
EPP,2010-02-01,15.0
EPP,2010-03-01,17.4
EPP,2010-04-01,17.9
EPP,2010-05-01,21.9
EPP,2010-06-01,
EPP,2011-01-01,
EPP,2011-02-01,21.4
EPP,2011-03-01,21.5
EPP,2011-04-01,26.6
EPP,2011-05-01,24.1
EPP,2011-06-01,
EPP,2012-01-01,
EPP,2012-02-01,6.4
EPP,2012-03-01,6.5
EPP,2012-04-01,7.5
EPP,2012-05-01,3.9
EPP,2012-06-01,
EPP,2013-01-01,
EPP,2013-02-01,7.4
EPP,2013-03-01,8.9
EPP,2013-04-01,8.3
EPP,2013-05-01,0.6
EPP,2013-06-01,
EPP,2014-01-01,
EPP,2014-02-01,4.5
EPP,2014-03-01,8.5
EPP,2014-04-01,7.5
EPP,2014-05-01,4.5
EPP,2014-06-01,
EPP,2015-01-01,
EPP,2015-02-01,3.5
EPP,2015-03-01,1.5
EPP,2015-04-01,2.5
EPP,2015-05-01,0.0
EPP,2015-06-01,
EPP,2016-01-01,
EPP,2016-02-01,9.0
EPP,2016-03-01,13.0
EPP,2016-04-01,14.0
EPP,2016-05-01,10.5
EPP,2016-06-01,
EPP,2017-01-01,
EPP,2017-02-01,21.0
EPP,2017-03-01,35.0
EPP,2017-04-01,35.0
EPP,2017-05-01,36.5
EPP,2017-06-01,16.0
EPP,2018-01-01,
EPP,2018-02-01,5.5
EPP,2018-03-01,7.0
EPP,2018-04-01,14.5
EPP,2018-05-01,
EPP,2018-06-01,
EPP,2019-01-01,
EPP,2019-02-01,12.5
EPP,2019-03-01,20.0
EPP,2019-04-01,24.5
EPP,2019-05-01,
EPP,2019-06-01,
ERB,2010-01-01,
ERB,2010-02-01,24.6
ERB,2010-03-01,27.0
ERB,2010-04-01,39.0
ERB,2010-05-01,
ERB,2010-06-01,
ERB,2011-01-01,
ERB,2011-02-01,24.1
ERB,2011-03-01,38.4
ERB,2011-04-01,
ERB,2011-05-01,63.6
ERB,2011-06-01,
ERB,2012-01-01,
ERB,2012-02-01,4.2
ERB,2012-03-01,
ERB,2012-04-01,28.8
ERB,2012-05-01,20.1
ERB,2012-06-01,
ERB,2013-01-01,
ERB,2013-02-01,17.6
ERB,2013-03-01,16.3
ERB,2013-04-01,16.6
ERB,2013-05-01,0.0
ERB,2013-06-01,
ERB,2014-01-01,
ERB,2014-02-01,
ERB,2014-03-01,
ERB,2014-04-01,
ERB,2014-05-01,0.0
ERB,2014-06-01,
ERB,2015-01-01,
ERB,2015-02-01,
ERB,2015-03-01,
ERB,2015-04-01,
ERB,2015-05-01,
ERB,2015-06-01,
ERB,2016-01-01,
ERB,2016-02-01,26.5
ERB,2016-03-01,29.0
ERB,2016-04-01,38.0
ERB,2016-05-01,
ERB,2016-06-01,
ERB,2017-01-01,
ERB,2017-02-01,
ERB,2017-03-01,64.0
ERB,2017-04-01,61.0
ERB,2017-05-01,
ERB,2017-06-01,
ERB,2018-01-01,
ERB,2018-02-01,
ERB,2018-03-01,
ERB,2018-04-01,19.5
ERB,2018-05-01,
ERB,2018-06-01,
ERB,2019-01-01,
ERB,2019-02-01,26.5
ERB,2019-03-01,57.0
ERB,2019-04-01,69.0
ERB,2019-05-01,49.0
ERB,2019-06-01,
ERB,2010-01-01,
ERB,2010-02-01,24.6
ERB,2010-03-01,27.0
ERB,2010-04-01,39.0
ERB,2010-05-01,
ERB,2010-06-01,
ERB,2011-01-01,
ERB,2011-02-01,24.1
ERB,2011-03-01,38.4
ERB,2011-04-01,
ERB,2011-05-01,63.6
ERB,2011-06-01,
ERB,2012-01-01,
ERB,2012-02-01,4.2
ERB,2012-03-01,
ERB,2012-04-01,28.8
ERB,2012-05-01,20.1
ERB,2012-06-01,
ERB,2013-01-01,
ERB,2013-02-01,17.6
ERB,2013-03-01,16.3
ERB,2013-04-01,16.6
ERB,2013-05-01,0.0
ERB,2013-06-01,
ERB,2014-01-01,
ERB,2014-02-01,
ERB,2014-03-01,
ERB,2014-04-01,
ERB,2014-05-01,0.0
ERB,2014-06-01,
ERB,2015-01-01,
ERB,2015-02-01,
ERB,2015-03-01,
ERB,2015-04-01,
ERB,2015-05-01,
ERB,2015-06-01,
ERB,2016-01-01,
ERB,2016-02-01,26.5
ERB,2016-03-01,29.0
ERB,2016-04-01,38.0
ERB,2016-05-01,
ERB,2016-06-01,
ERB,2017-01-01,
ERB,2017-02-01,
ERB,2017-03-01,64.0
ERB,2017-04-01,61.0
ERB,2017-05-01,
ERB,2017-06-01,
ERB,2018-01-01,
ERB,2018-02-01,
ERB,2018-03-01,
ERB,2018-04-01,19.5
ERB,2018-05-01,
ERB,2018-06-01,
ERB,2019-01-01,
ERB,2019-02-01,26.5
ERB,2019-03-01,57.0
ERB,2019-04-01,69.0
ERB,2019-05-01,49.0
ERB,2019-06-01,
ERB,2010-01-01,
ERB,2010-02-01,24.6
ERB,2010-03-01,27.0
ERB,2010-04-01,39.0
ERB,2010-05-01,
ERB,2010-06-01,
ERB,2011-01-01,
ERB,2011-02-01,24.1
ERB,2011-03-01,38.4
ERB,2011-04-01,
ERB,2011-05-01,63.6
ERB,2011-06-01,
ERB,2012-01-01,
ERB,2012-02-01,4.2
ERB,2012-03-01,
ERB,2012-04-01,28.8
ERB,2012-05-01,20.1
ERB,2012-06-01,
ERB,2013-01-01,
ERB,2013-02-01,17.6
ERB,2013-03-01,16.3
ERB,2013-04-01,16.6
ERB,2013-05-01,0.0
ERB,2013-06-01,
ERB,2014-01-01,
ERB,2014-02-01,
ERB,2014-03-01,
ERB,2014-04-01,
ERB,2014-05-01,0.0
ERB,2014-06-01,
ERB,2015-01-01,
ERB,2015-02-01,
ERB,2015-03-01,
ERB,2015-04-01,
ERB,2015-05-01,
ERB,2015-06-01,
ERB,2016-01-01,
ERB,2016-02-01,26.5
ERB,2016-03-01,29.0
ERB,2016-04-01,38.0
ERB,2016-05-01,
ERB,2016-06-01,
ERB,2017-01-01,
ERB,2017-02-01,
ERB,2017-03-01,64.0
ERB,2017-04-01,61.0
ERB,2017-05-01,
ERB,2017-06-01,
ERB,2018-01-01,
ERB,2018-02-01,
ERB,2018-03-01,
ERB,2018-04-01,19.5
ERB,2018-05-01,
ERB,2018-06-01,
ERB,2019-01-01,
ERB,2019-02-01,26.5
ERB,2019-03-01,57.0
ERB,2019-04-01,69.0
ERB,2019-05-01,49.0
ERB,2019-06-01,
ETN,2010-01-01,
ETN,2010-02-01,
ETN,2010-03-01,
ETN,2010-04-01,15.5
ETN,2010-05-01,
ETN,2010-06-01,
ETN,2011-01-01,
ETN,2011-02-01,
ETN,2011-03-01,
ETN,2011-04-01,39.1
ETN,2011-05-01,
ETN,2011-06-01,
ETN,2012-01-01,
ETN,2012-02-01,
ETN,2012-03-01,
ETN,2012-04-01,27.5
ETN,2012-05-01,
ETN,2012-06-01,
ETN,2013-01-01,
ETN,2013-02-01,
ETN,2013-03-01,
ETN,2013-04-01,4.88
ETN,2013-05-01,
ETN,2013-06-01,
ETN,2014-01-01,
ETN,2014-02-01,
ETN,2014-03-01,
ETN,2014-04-01,2.5
ETN,2014-05-01,
ETN,2014-06-01,
ETN,2015-01-01,
ETN,2015-02-01,
ETN,2015-03-01,
ETN,2015-04-01,0.0
ETN,2015-05-01,
ETN,2015-06-01,
ETN,2016-01-01,
ETN,2016-02-01,
ETN,2016-03-01,
ETN,2016-04-01,26.5
ETN,2016-05-01,
ETN,2016-06-01,
ETN,2017-01-01,
ETN,2017-02-01,
ETN,2017-03-01,
ETN,2017-04-01,30.0
ETN,2017-05-01,
ETN,2017-06-01,
ETN,2018-01-01,
ETN,2018-02-01,
ETN,2018-03-01,
ETN,2018-04-01,13.5
ETN,2018-05-01,
ETN,2018-06-01,
ETN,2019-01-01,
ETN,2019-02-01,
ETN,2019-03-01,
ETN,2019-04-01,29.0
ETN,2019-05-01,
ETN,2019-06-01,
ETN,2010-01-01,
ETN,2010-02-01,
ETN,2010-03-01,
ETN,2010-04-01,15.5
ETN,2010-05-01,
ETN,2010-06-01,
ETN,2011-01-01,
ETN,2011-02-01,
ETN,2011-03-01,
ETN,2011-04-01,39.1
ETN,2011-05-01,
ETN,2011-06-01,
ETN,2012-01-01,
ETN,2012-02-01,
ETN,2012-03-01,
ETN,2012-04-01,27.5
ETN,2012-05-01,
ETN,2012-06-01,
ETN,2013-01-01,
ETN,2013-02-01,
ETN,2013-03-01,
ETN,2013-04-01,4.88
ETN,2013-05-01,
ETN,2013-06-01,
ETN,2014-01-01,
ETN,2014-02-01,
ETN,2014-03-01,
ETN,2014-04-01,2.5
ETN,2014-05-01,
ETN,2014-06-01,
ETN,2015-01-01,
ETN,2015-02-01,
ETN,2015-03-01,
ETN,2015-04-01,0.0
ETN,2015-05-01,
ETN,2015-06-01,
ETN,2016-01-01,
ETN,2016-02-01,
ETN,2016-03-01,
ETN,2016-04-01,26.5
ETN,2016-05-01,
ETN,2016-06-01,
ETN,2017-01-01,
ETN,2017-02-01,
ETN,2017-03-01,
ETN,2017-04-01,30.0
ETN,2017-05-01,
ETN,2017-06-01,
ETN,2018-01-01,
ETN,2018-02-01,
ETN,2018-03-01,
ETN,2018-04-01,13.5
ETN,2018-05-01,
ETN,2018-06-01,
ETN,2019-01-01,
ETN,2019-02-01,
ETN,2019-03-01,
ETN,2019-04-01,29.0
ETN,2019-05-01,
ETN,2019-06-01,
ETN,2010-01-01,
ETN,2010-02-01,
ETN,2010-03-01,
ETN,2010-04-01,15.5
ETN,2010-05-01,
ETN,2010-06-01,
ETN,2011-01-01,
ETN,2011-02-01,
ETN,2011-03-01,
ETN,2011-04-01,39.1
ETN,2011-05-01,
ETN,2011-06-01,
ETN,2012-01-01,
ETN,2012-02-01,
ETN,2012-03-01,
ETN,2012-04-01,27.5
ETN,2012-05-01,
ETN,2012-06-01,
ETN,2013-01-01,
ETN,2013-02-01,
ETN,2013-03-01,
ETN,2013-04-01,4.88
ETN,2013-05-01,
ETN,2013-06-01,
ETN,2014-01-01,
ETN,2014-02-01,
ETN,2014-03-01,
ETN,2014-04-01,2.5
ETN,2014-05-01,
ETN,2014-06-01,
ETN,2015-01-01,
ETN,2015-02-01,
ETN,2015-03-01,
ETN,2015-04-01,0.0
ETN,2015-05-01,
ETN,2015-06-01,
ETN,2016-01-01,
ETN,2016-02-01,
ETN,2016-03-01,
ETN,2016-04-01,26.5
ETN,2016-05-01,
ETN,2016-06-01,
ETN,2017-01-01,
ETN,2017-02-01,
ETN,2017-03-01,
ETN,2017-04-01,30.0
ETN,2017-05-01,
ETN,2017-06-01,
ETN,2018-01-01,
ETN,2018-02-01,
ETN,2018-03-01,
ETN,2018-04-01,13.5
ETN,2018-05-01,
ETN,2018-06-01,
ETN,2019-01-01,
ETN,2019-02-01,
ETN,2019-03-01,
ETN,2019-04-01,29.0
ETN,2019-05-01,
ETN,2019-06-01,
EUR,2010-01-01,
EUR,2010-02-01,18.8
EUR,2010-03-01,22.0
EUR,2010-04-01,28.4
EUR,2010-05-01,
EUR,2010-06-01,
EUR,2011-01-01,
EUR,2011-02-01,18.3
EUR,2011-03-01,28.0
EUR,2011-04-01,
EUR,2011-05-01,48.6
EUR,2011-06-01,
EUR,2012-01-01,
EUR,2012-02-01,4.67
EUR,2012-03-01,7.4
EUR,2012-04-01,21.2
EUR,2012-05-01,13.6
EUR,2012-06-01,
EUR,2013-01-01,
EUR,2013-02-01,13.2
EUR,2013-03-01,12.9
EUR,2013-04-01,11.7
EUR,2013-05-01,0.0
EUR,2013-06-01,
EUR,2014-01-01,
EUR,2014-02-01,
EUR,2014-03-01,3.5
EUR,2014-04-01,
EUR,2014-05-01,0.0
EUR,2014-06-01,
EUR,2015-01-01,
EUR,2015-02-01,
EUR,2015-03-01,
EUR,2015-04-01,
EUR,2015-05-01,
EUR,2015-06-01,
EUR,2016-01-01,
EUR,2016-02-01,19.0
EUR,2016-03-01,20.0
EUR,2016-04-01,20.0
EUR,2016-05-01,
EUR,2016-06-01,
EUR,2017-01-01,
EUR,2017-02-01,
EUR,2017-03-01,38.0
EUR,2017-04-01,41.0
EUR,2017-05-01,
EUR,2017-06-01,
EUR,2018-01-01,
EUR,2018-02-01,
EUR,2018-03-01,
EUR,2018-04-01,14.0
EUR,2018-05-01,
EUR,2018-06-01,
EUR,2019-01-01,
EUR,2019-02-01,15.5
EUR,2019-03-01,43.0
EUR,2019-04-01,48.0
EUR,2019-05-01,29.0
EUR,2019-06-01,
EUR,2010-01-01,
EUR,2010-02-01,18.8
EUR,2010-03-01,22.0
EUR,2010-04-01,28.4
EUR,2010-05-01,
EUR,2010-06-01,
EUR,2011-01-01,
EUR,2011-02-01,18.3
EUR,2011-03-01,28.0
EUR,2011-04-01,
EUR,2011-05-01,48.6
EUR,2011-06-01,
EUR,2012-01-01,
EUR,2012-02-01,4.67
EUR,2012-03-01,7.4
EUR,2012-04-01,21.2
EUR,2012-05-01,13.6
EUR,2012-06-01,
EUR,2013-01-01,
EUR,2013-02-01,13.2
EUR,2013-03-01,12.9
EUR,2013-04-01,11.7
EUR,2013-05-01,0.0
EUR,2013-06-01,
EUR,2014-01-01,
EUR,2014-02-01,
EUR,2014-03-01,3.5
EUR,2014-04-01,
EUR,2014-05-01,0.0
EUR,2014-06-01,
EUR,2015-01-01,
EUR,2015-02-01,
EUR,2015-03-01,
EUR,2015-04-01,
EUR,2015-05-01,
EUR,2015-06-01,
EUR,2016-01-01,
EUR,2016-02-01,19.0
EUR,2016-03-01,20.0
EUR,2016-04-01,20.0
EUR,2016-05-01,
EUR,2016-06-01,
EUR,2017-01-01,
EUR,2017-02-01,
EUR,2017-03-01,38.0
EUR,2017-04-01,41.0
EUR,2017-05-01,
EUR,2017-06-01,
EUR,2018-01-01,
EUR,2018-02-01,
EUR,2018-03-01,
EUR,2018-04-01,14.0
EUR,2018-05-01,
EUR,2018-06-01,
EUR,2019-01-01,
EUR,2019-02-01,15.5
EUR,2019-03-01,43.0
EUR,2019-04-01,48.0
EUR,2019-05-01,29.0
EUR,2019-06-01,
EUR,2010-01-01,
EUR,2010-02-01,18.8
EUR,2010-03-01,22.0
EUR,2010-04-01,28.4
EUR,2010-05-01,
EUR,2010-06-01,
EUR,2011-01-01,
EUR,2011-02-01,18.3
EUR,2011-03-01,28.0
EUR,2011-04-01,
EUR,2011-05-01,48.6
EUR,2011-06-01,
EUR,2012-01-01,
EUR,2012-02-01,4.67
EUR,2012-03-01,7.4
EUR,2012-04-01,21.2
EUR,2012-05-01,13.6
EUR,2012-06-01,
EUR,2013-01-01,
EUR,2013-02-01,13.2
EUR,2013-03-01,12.9
EUR,2013-04-01,11.7
EUR,2013-05-01,0.0
EUR,2013-06-01,
EUR,2014-01-01,
EUR,2014-02-01,
EUR,2014-03-01,3.5
EUR,2014-04-01,
EUR,2014-05-01,0.0
EUR,2014-06-01,
EUR,2015-01-01,
EUR,2015-02-01,
EUR,2015-03-01,
EUR,2015-04-01,
EUR,2015-05-01,
EUR,2015-06-01,
EUR,2016-01-01,
EUR,2016-02-01,19.0
EUR,2016-03-01,20.0
EUR,2016-04-01,20.0
EUR,2016-05-01,
EUR,2016-06-01,
EUR,2017-01-01,
EUR,2017-02-01,
EUR,2017-03-01,38.0
EUR,2017-04-01,41.0
EUR,2017-05-01,
EUR,2017-06-01,
EUR,2018-01-01,
EUR,2018-02-01,
EUR,2018-03-01,
EUR,2018-04-01,14.0
EUR,2018-05-01,
EUR,2018-06-01,
EUR,2019-01-01,
EUR,2019-02-01,15.5
EUR,2019-03-01,43.0
EUR,2019-04-01,48.0
EUR,2019-05-01,29.0
EUR,2019-06-01,
FBN,2010-01-01,
FBN,2010-02-01,9.6
FBN,2010-03-01,11.1
FBN,2010-04-01,13.4
FBN,2010-05-01,
FBN,2010-06-01,
FBN,2011-01-01,
FBN,2011-02-01,11.6
FBN,2011-03-01,17.3
FBN,2011-04-01,23.8
FBN,2011-05-01,
FBN,2011-06-01,
FBN,2012-01-01,
FBN,2012-02-01,2.5
FBN,2012-03-01,3.4
FBN,2012-04-01,4.4
FBN,2012-05-01,
FBN,2012-06-01,
FBN,2013-01-01,
FBN,2013-02-01,
FBN,2013-03-01,6.5
FBN,2013-04-01,1.1
FBN,2013-05-01,
FBN,2013-06-01,
FBN,2014-01-01,
FBN,2014-02-01,
FBN,2014-03-01,2.5
FBN,2014-04-01,0.0
FBN,2014-05-01,
FBN,2014-06-01,
FBN,2015-01-01,
FBN,2015-02-01,0.6
FBN,2015-03-01,0.0
FBN,2015-04-01,0.0
FBN,2015-05-01,
FBN,2015-06-01,
FBN,2016-01-01,
FBN,2016-02-01,12.0
FBN,2016-03-01,13.5
FBN,2016-04-01,8.5
FBN,2016-05-01,
FBN,2016-06-01,
FBN,2017-01-01,
FBN,2017-02-01,17.0
FBN,2017-03-01,25.0
FBN,2017-04-01,18.0
FBN,2017-05-01,
FBN,2017-06-01,
FBN,2018-01-01,
FBN,2018-02-01,1.5
FBN,2018-03-01,1.5
FBN,2018-04-01,6.0
FBN,2018-05-01,
FBN,2018-06-01,
FBN,2019-01-01,
FBN,2019-02-01,8.0
FBN,2019-03-01,18.0
FBN,2019-04-01,21.5
FBN,2019-05-01,
FBN,2019-06-01,
FBN,2010-01-01,
FBN,2010-02-01,9.6
FBN,2010-03-01,11.1
FBN,2010-04-01,13.4
FBN,2010-05-01,
FBN,2010-06-01,
FBN,2011-01-01,
FBN,2011-02-01,11.6
FBN,2011-03-01,17.3
FBN,2011-04-01,23.8
FBN,2011-05-01,
FBN,2011-06-01,
FBN,2012-01-01,
FBN,2012-02-01,2.5
FBN,2012-03-01,3.4
FBN,2012-04-01,4.4
FBN,2012-05-01,
FBN,2012-06-01,
FBN,2013-01-01,
FBN,2013-02-01,
FBN,2013-03-01,6.5
FBN,2013-04-01,1.1
FBN,2013-05-01,
FBN,2013-06-01,
FBN,2014-01-01,
FBN,2014-02-01,
FBN,2014-03-01,2.5
FBN,2014-04-01,0.0
FBN,2014-05-01,
FBN,2014-06-01,
FBN,2015-01-01,
FBN,2015-02-01,0.6
FBN,2015-03-01,0.0
FBN,2015-04-01,0.0
FBN,2015-05-01,
FBN,2015-06-01,
FBN,2016-01-01,
FBN,2016-02-01,12.0
FBN,2016-03-01,13.5
FBN,2016-04-01,8.5
FBN,2016-05-01,
FBN,2016-06-01,
FBN,2017-01-01,
FBN,2017-02-01,17.0
FBN,2017-03-01,25.0
FBN,2017-04-01,18.0
FBN,2017-05-01,
FBN,2017-06-01,
FBN,2018-01-01,
FBN,2018-02-01,1.5
FBN,2018-03-01,1.5
FBN,2018-04-01,6.0
FBN,2018-05-01,
FBN,2018-06-01,
FBN,2019-01-01,
FBN,2019-02-01,8.0
FBN,2019-03-01,18.0
FBN,2019-04-01,21.5
FBN,2019-05-01,
FBN,2019-06-01,
FBN,2010-01-01,
FBN,2010-02-01,9.6
FBN,2010-03-01,11.1
FBN,2010-04-01,13.4
FBN,2010-05-01,
FBN,2010-06-01,
FBN,2011-01-01,
FBN,2011-02-01,11.6
FBN,2011-03-01,17.3
FBN,2011-04-01,23.8
FBN,2011-05-01,
FBN,2011-06-01,
FBN,2012-01-01,
FBN,2012-02-01,2.5
FBN,2012-03-01,3.4
FBN,2012-04-01,4.4
FBN,2012-05-01,
FBN,2012-06-01,
FBN,2013-01-01,
FBN,2013-02-01,
FBN,2013-03-01,6.5
FBN,2013-04-01,1.1
FBN,2013-05-01,
FBN,2013-06-01,
FBN,2014-01-01,
FBN,2014-02-01,
FBN,2014-03-01,2.5
FBN,2014-04-01,0.0
FBN,2014-05-01,
FBN,2014-06-01,
FBN,2015-01-01,
FBN,2015-02-01,0.6
FBN,2015-03-01,0.0
FBN,2015-04-01,0.0
FBN,2015-05-01,
FBN,2015-06-01,
FBN,2016-01-01,
FBN,2016-02-01,12.0
FBN,2016-03-01,13.5
FBN,2016-04-01,8.5
FBN,2016-05-01,
FBN,2016-06-01,
FBN,2017-01-01,
FBN,2017-02-01,17.0
FBN,2017-03-01,25.0
FBN,2017-04-01,18.0
FBN,2017-05-01,
FBN,2017-06-01,
FBN,2018-01-01,
FBN,2018-02-01,1.5
FBN,2018-03-01,1.5
FBN,2018-04-01,6.0
FBN,2018-05-01,
FBN,2018-06-01,
FBN,2019-01-01,
FBN,2019-02-01,8.0
FBN,2019-03-01,18.0
FBN,2019-04-01,21.5
FBN,2019-05-01,
FBN,2019-06-01,
FCV,2010-01-01,
FCV,2010-02-01,4.8
FCV,2010-03-01,4.2
FCV,2010-04-01,0.4
FCV,2010-05-01,0.0
FCV,2010-06-01,
FCV,2011-01-01,3.25
FCV,2011-02-01,1.4
FCV,2011-03-01,
FCV,2011-04-01,6.5
FCV,2011-05-01,0.0
FCV,2011-06-01,
FCV,2012-01-01,0.0
FCV,2012-02-01,0.0
FCV,2012-03-01,0.3
FCV,2012-04-01,0.0
FCV,2012-05-01,0.0
FCV,2012-06-01,
FCV,2013-01-01,3.7
FCV,2013-02-01,4.0
FCV,2013-03-01,0.7
FCV,2013-04-01,0.0
FCV,2013-05-01,0.0
FCV,2013-06-01,
FCV,2014-01-01,0.0
FCV,2014-02-01,0.0
FCV,2014-03-01,0.0
FCV,2014-04-01,0.0
FCV,2014-05-01,0.0
FCV,2014-06-01,
FCV,2015-01-01,0.0
FCV,2015-02-01,0.0
FCV,2015-03-01,0.0
FCV,2015-04-01,0.0
FCV,2015-05-01,0.0
FCV,2015-06-01,
FCV,2016-01-01,
FCV,2016-02-01,1.5
FCV,2016-03-01,0.0
FCV,2016-04-01,0.0
FCV,2016-05-01,0.0
FCV,2016-06-01,
FCV,2017-01-01,0.0
FCV,2017-02-01,9.0
FCV,2017-03-01,9.5
FCV,2017-04-01,2.0
FCV,2017-05-01,0.0
FCV,2017-06-01,
FCV,2018-01-01,0.0
FCV,2018-02-01,1.5
FCV,2018-03-01,0.5
FCV,2018-04-01,3.5
FCV,2018-05-01,0.0
FCV,2018-06-01,
FCV,2019-01-01,0.0
FCV,2019-02-01,4.5
FCV,2019-03-01,10.5
FCV,2019-04-01,10.0
FCV,2019-05-01,0.0
FCV,2019-06-01,
FCV,2010-01-01,
FCV,2010-02-01,4.8
FCV,2010-03-01,4.2
FCV,2010-04-01,0.4
FCV,2010-05-01,0.0
FCV,2010-06-01,
FCV,2011-01-01,3.25
FCV,2011-02-01,1.4
FCV,2011-03-01,
FCV,2011-04-01,6.5
FCV,2011-05-01,0.0
FCV,2011-06-01,
FCV,2012-01-01,0.0
FCV,2012-02-01,0.0
FCV,2012-03-01,0.3
FCV,2012-04-01,0.0
FCV,2012-05-01,0.0
FCV,2012-06-01,
FCV,2013-01-01,3.7
FCV,2013-02-01,4.0
FCV,2013-03-01,0.7
FCV,2013-04-01,0.0
FCV,2013-05-01,0.0
FCV,2013-06-01,
FCV,2014-01-01,0.0
FCV,2014-02-01,0.0
FCV,2014-03-01,0.0
FCV,2014-04-01,0.0
FCV,2014-05-01,0.0
FCV,2014-06-01,
FCV,2015-01-01,0.0
FCV,2015-02-01,0.0
FCV,2015-03-01,0.0
FCV,2015-04-01,0.0
FCV,2015-05-01,0.0
FCV,2015-06-01,
FCV,2016-01-01,
FCV,2016-02-01,1.5
FCV,2016-03-01,0.0
FCV,2016-04-01,0.0
FCV,2016-05-01,0.0
FCV,2016-06-01,
FCV,2017-01-01,0.0
FCV,2017-02-01,9.0
FCV,2017-03-01,9.5
FCV,2017-04-01,2.0
FCV,2017-05-01,0.0
FCV,2017-06-01,
FCV,2018-01-01,0.0
FCV,2018-02-01,1.5
FCV,2018-03-01,0.5
FCV,2018-04-01,3.5
FCV,2018-05-01,0.0
FCV,2018-06-01,
FCV,2019-01-01,0.0
FCV,2019-02-01,4.5
FCV,2019-03-01,10.5
FCV,2019-04-01,10.0
FCV,2019-05-01,0.0
FCV,2019-06-01,
FCV,2010-01-01,
FCV,2010-02-01,4.8
FCV,2010-03-01,4.2
FCV,2010-04-01,0.4
FCV,2010-05-01,0.0
FCV,2010-06-01,
FCV,2011-01-01,3.25
FCV,2011-02-01,1.4
FCV,2011-03-01,
FCV,2011-04-01,6.5
FCV,2011-05-01,0.0
FCV,2011-06-01,
FCV,2012-01-01,0.0
FCV,2012-02-01,0.0
FCV,2012-03-01,0.3
FCV,2012-04-01,0.0
